snow_depth_cm,precipitation_mm,temperature_c,localtime,area,total_minutes,total_sets,total_reps,week_of_year,month,day_of_week,hour
0.0,0.0,20.7,2022-07-07 18:00:00,Paloheinä,201,168,2620,27,7,3,18
0.0,0.0,20.7,2022-07-07 18:00:00,Pirkkola,74,73,529,27,7,3,18
0.0,0.0,20.3,2022-07-07 19:00:00,Hietaniemi,271,218,3437,27,7,3,19
0.0,0.0,20.3,2022-07-07 19:00:00,Paloheinä,132,116,1188,27,7,3,19
0.0,0.0,20.3,2022-07-07 19:00:00,Pirkkola,48,48,270,27,7,3,19
0.0,0.0,19.6,2022-07-07 20:00:00,Hietaniemi,199,174,1960,27,7,3,20
0.0,0.0,19.6,2022-07-07 20:00:00,Paloheinä,107,96,842,27,7,3,20
0.0,0.0,19.6,2022-07-07 20:00:00,Pirkkola,57,56,337,27,7,3,20
0.0,0.0,18.4,2022-07-07 21:00:00,Hietaniemi,60,44,560,27,7,3,21
0.0,0.0,18.4,2022-07-07 21:00:00,Paloheinä,22,20,106,27,7,3,21
0.0,0.0,18.4,2022-07-07 21:00:00,Pirkkola,47,37,289,27,7,3,21
0.0,0.0,17.7,2022-07-07 22:00:00,Hietaniemi,115,102,923,27,7,3,22
0.0,0.0,17.7,2022-07-07 22:00:00,Paloheinä,8,8,96,27,7,3,22
0.0,0.0,17.7,2022-07-07 22:00:00,Pirkkola,25,24,152,27,7,3,22
0.0,0.0,17.1,2022-07-07 23:00:00,Hietaniemi,52,54,322,27,7,3,23
0.0,0.0,17.1,2022-07-07 23:00:00,Paloheinä,10,10,65,27,7,3,23
0.0,0.0,17.1,2022-07-07 23:00:00,Pirkkola,23,23,175,27,7,3,23
0.0,0.0,16.0,2022-07-08 00:00:00,Hietaniemi,1,1,0,27,7,4,0
0.0,0.0,16.0,2022-07-08 00:00:00,Paloheinä,0,0,0,27,7,4,0
0.0,0.0,16.0,2022-07-08 00:00:00,Pirkkola,4,3,6,27,7,4,0
0.0,0.0,15.0,2022-07-08 01:00:00,Hietaniemi,0,0,0,27,7,4,1
0.0,0.0,15.0,2022-07-08 01:00:00,Paloheinä,0,0,0,27,7,4,1
0.0,0.0,15.0,2022-07-08 01:00:00,Pirkkola,0,0,0,27,7,4,1
0.0,0.0,12.4,2022-07-08 02:00:00,Hietaniemi,10,8,94,27,7,4,2
0.0,0.0,12.4,2022-07-08 02:00:00,Paloheinä,0,0,0,27,7,4,2
0.0,0.0,12.4,2022-07-08 02:00:00,Pirkkola,0,0,0,27,7,4,2
0.0,0.0,11.5,2022-07-08 03:00:00,Hietaniemi,0,0,0,27,7,4,3
0.0,0.0,11.5,2022-07-08 03:00:00,Paloheinä,0,0,0,27,7,4,3
0.0,0.0,11.5,2022-07-08 03:00:00,Pirkkola,0,0,0,27,7,4,3
0.0,0.0,10.7,2022-07-08 04:00:00,Hietaniemi,0,0,0,27,7,4,4
0.0,0.0,10.7,2022-07-08 04:00:00,Paloheinä,0,0,0,27,7,4,4
0.0,0.0,10.7,2022-07-08 04:00:00,Pirkkola,0,0,0,27,7,4,4
0.0,0.0,10.0,2022-07-08 05:00:00,Hietaniemi,0,0,0,27,7,4,5
0.0,0.0,10.0,2022-07-08 05:00:00,Paloheinä,1,1,0,27,7,4,5
0.0,0.0,10.0,2022-07-08 05:00:00,Pirkkola,6,7,9,27,7,4,5
0.0,0.0,10.4,2022-07-08 06:00:00,Hietaniemi,62,55,742,27,7,4,6
0.0,0.0,10.4,2022-07-08 06:00:00,Paloheinä,28,20,166,27,7,4,6
0.0,0.0,10.4,2022-07-08 06:00:00,Pirkkola,9,11,38,27,7,4,6
0.0,0.0,12.0,2022-07-08 07:00:00,Hietaniemi,99,73,806,27,7,4,7
0.0,0.0,12.0,2022-07-08 07:00:00,Paloheinä,20,17,179,27,7,4,7
0.0,0.0,12.0,2022-07-08 07:00:00,Pirkkola,22,21,106,27,7,4,7
0.0,0.0,15.4,2022-07-08 08:00:00,Hietaniemi,106,92,1005,27,7,4,8
0.0,0.0,15.4,2022-07-08 08:00:00,Paloheinä,24,25,134,27,7,4,8
0.0,0.0,15.4,2022-07-08 08:00:00,Pirkkola,6,4,16,27,7,4,8
0.0,0.0,16.9,2022-07-08 09:00:00,Hietaniemi,106,85,946,27,7,4,9
0.0,0.0,16.9,2022-07-08 09:00:00,Paloheinä,36,27,287,27,7,4,9
0.0,0.0,16.9,2022-07-08 09:00:00,Pirkkola,31,32,185,27,7,4,9
0.0,0.0,18.6,2022-07-08 10:00:00,Hietaniemi,204,169,2252,27,7,4,10
0.0,0.0,18.6,2022-07-08 10:00:00,Paloheinä,95,92,673,27,7,4,10
0.0,0.0,18.6,2022-07-08 10:00:00,Pirkkola,40,36,206,27,7,4,10
0.0,0.0,18.7,2022-07-08 11:00:00,Hietaniemi,241,214,2419,27,7,4,11
0.0,0.0,18.7,2022-07-08 11:00:00,Paloheinä,41,39,234,27,7,4,11
0.0,0.0,18.7,2022-07-08 11:00:00,Pirkkola,96,86,703,27,7,4,11
0.0,0.0,18.7,2022-07-08 12:00:00,Hietaniemi,200,171,2399,27,7,4,12
0.0,0.0,18.7,2022-07-08 12:00:00,Paloheinä,98,81,1145,27,7,4,12
0.0,0.0,18.7,2022-07-08 12:00:00,Pirkkola,44,41,235,27,7,4,12
0.0,0.0,18.6,2022-07-08 13:00:00,Hietaniemi,273,238,2962,27,7,4,13
0.0,0.0,18.6,2022-07-08 13:00:00,Paloheinä,73,66,683,27,7,4,13
0.0,0.0,18.6,2022-07-08 13:00:00,Pirkkola,51,49,356,27,7,4,13
0.0,0.0,18.7,2022-07-08 14:00:00,Hietaniemi,160,130,1508,27,7,4,14
0.0,0.0,18.7,2022-07-08 14:00:00,Paloheinä,116,103,1668,27,7,4,14
0.0,0.0,18.7,2022-07-08 14:00:00,Pirkkola,50,46,327,27,7,4,14
0.0,0.0,19.4,2022-07-08 15:00:00,Hietaniemi,271,200,3779,27,7,4,15
0.0,0.0,19.4,2022-07-08 15:00:00,Paloheinä,96,81,1105,27,7,4,15
0.0,0.0,19.4,2022-07-08 15:00:00,Pirkkola,32,28,220,27,7,4,15
0.0,0.0,19.2,2022-07-08 16:00:00,Hietaniemi,220,176,2508,27,7,4,16
0.0,0.0,19.2,2022-07-08 16:00:00,Paloheinä,86,80,744,27,7,4,16
0.0,0.0,19.2,2022-07-08 16:00:00,Pirkkola,66,67,328,27,7,4,16
0.0,0.0,19.8,2022-07-08 17:00:00,Hietaniemi,193,167,2442,27,7,4,17
0.0,0.0,19.8,2022-07-08 17:00:00,Paloheinä,59,52,416,27,7,4,17
0.0,0.0,19.8,2022-07-08 17:00:00,Pirkkola,49,38,315,27,7,4,17
0.0,0.0,19.3,2022-07-08 18:00:00,Hietaniemi,185,166,2406,27,7,4,18
0.0,0.0,19.3,2022-07-08 18:00:00,Paloheinä,47,40,603,27,7,4,18
0.0,0.0,19.3,2022-07-08 18:00:00,Pirkkola,37,35,232,27,7,4,18
0.0,0.0,19.6,2022-07-08 19:00:00,Hietaniemi,132,111,1253,27,7,4,19
0.0,0.0,19.6,2022-07-08 19:00:00,Paloheinä,94,77,1108,27,7,4,19
0.0,0.0,19.6,2022-07-08 19:00:00,Pirkkola,27,22,137,27,7,4,19
0.0,0.0,19.5,2022-07-08 20:00:00,Hietaniemi,136,118,1332,27,7,4,20
0.0,0.0,19.5,2022-07-08 20:00:00,Paloheinä,76,60,897,27,7,4,20
0.0,0.0,19.5,2022-07-08 20:00:00,Pirkkola,28,25,215,27,7,4,20
0.0,0.0,18.4,2022-07-08 21:00:00,Hietaniemi,77,62,977,27,7,4,21
0.0,0.0,18.4,2022-07-08 21:00:00,Paloheinä,28,24,200,27,7,4,21
0.0,0.0,18.4,2022-07-08 21:00:00,Pirkkola,30,32,143,27,7,4,21
0.0,0.0,17.6,2022-07-08 22:00:00,Hietaniemi,32,23,220,27,7,4,22
0.0,0.0,17.6,2022-07-08 22:00:00,Paloheinä,20,17,127,27,7,4,22
0.0,0.0,17.6,2022-07-08 22:00:00,Pirkkola,1,1,0,27,7,4,22
0.0,0.0,17.6,2022-07-08 23:00:00,Hietaniemi,59,49,662,27,7,4,23
0.0,0.0,17.6,2022-07-08 23:00:00,Paloheinä,17,16,68,27,7,4,23
0.0,0.0,17.6,2022-07-08 23:00:00,Pirkkola,0,0,0,27,7,4,23
0.0,0.0,16.4,2022-07-09 00:00:00,Hietaniemi,46,49,242,27,7,5,0
0.0,0.0,16.4,2022-07-09 00:00:00,Paloheinä,3,2,18,27,7,5,0
0.0,0.0,16.4,2022-07-09 00:00:00,Pirkkola,0,0,0,27,7,5,0
0.0,0.0,15.9,2022-07-09 01:00:00,Hietaniemi,11,10,32,27,7,5,1
0.0,0.0,15.9,2022-07-09 01:00:00,Paloheinä,5,6,12,27,7,5,1
0.0,0.0,15.9,2022-07-09 01:00:00,Pirkkola,13,13,88,27,7,5,1
0.0,0.0,16.2,2022-07-09 02:00:00,Hietaniemi,0,0,0,27,7,5,2
0.0,0.0,16.2,2022-07-09 02:00:00,Paloheinä,0,0,0,27,7,5,2
0.0,0.0,16.2,2022-07-09 02:00:00,Pirkkola,0,0,0,27,7,5,2
0.0,0.0,15.8,2022-07-09 03:00:00,Paloheinä,0,0,0,27,7,5,3
0.0,0.0,15.8,2022-07-09 03:00:00,Pirkkola,0,0,0,27,7,5,3
0.0,0.0,15.7,2022-07-09 04:00:00,Hietaniemi,0,0,0,27,7,5,4
0.0,0.0,15.7,2022-07-09 04:00:00,Paloheinä,0,0,0,27,7,5,4
0.0,0.0,15.7,2022-07-09 04:00:00,Pirkkola,0,0,0,27,7,5,4
0.0,0.0,15.4,2022-07-09 05:00:00,Hietaniemi,2,2,18,27,7,5,5
0.0,0.0,15.4,2022-07-09 05:00:00,Paloheinä,0,0,0,27,7,5,5
0.0,0.0,15.4,2022-07-09 05:00:00,Pirkkola,0,0,0,27,7,5,5
0.0,0.0,16.0,2022-07-09 06:00:00,Hietaniemi,27,18,194,27,7,5,6
0.0,0.0,16.0,2022-07-09 06:00:00,Paloheinä,0,0,0,27,7,5,6
0.0,0.0,16.0,2022-07-09 06:00:00,Pirkkola,5,5,34,27,7,5,6
0.0,0.05,16.0,2022-07-09 07:00:00,Hietaniemi,67,46,1142,27,7,5,7
0.0,0.05,16.0,2022-07-09 07:00:00,Paloheinä,8,7,28,27,7,5,7
0.0,0.05,16.0,2022-07-09 07:00:00,Pirkkola,17,21,99,27,7,5,7
0.0,0.0,16.2,2022-07-09 08:00:00,Hietaniemi,19,12,213,27,7,5,8
0.0,0.0,16.2,2022-07-09 08:00:00,Paloheinä,24,21,117,27,7,5,8
0.0,0.0,16.2,2022-07-09 08:00:00,Pirkkola,20,15,88,27,7,5,8
0.0,0.0,16.4,2022-07-09 09:00:00,Hietaniemi,30,24,304,27,7,5,9
0.0,0.0,16.4,2022-07-09 09:00:00,Paloheinä,22,21,226,27,7,5,9
0.0,0.0,16.4,2022-07-09 09:00:00,Pirkkola,32,29,160,27,7,5,9
0.0,0.13,16.9,2022-07-09 10:00:00,Hietaniemi,106,94,926,27,7,5,10
0.0,0.13,16.9,2022-07-09 10:00:00,Paloheinä,38,33,254,27,7,5,10
0.0,0.13,16.9,2022-07-09 10:00:00,Pirkkola,14,12,50,27,7,5,10
0.0,0.0,19.2,2022-07-09 11:00:00,Hietaniemi,159,135,1704,27,7,5,11
0.0,0.0,19.2,2022-07-09 11:00:00,Paloheinä,24,23,144,27,7,5,11
0.0,0.0,19.2,2022-07-09 11:00:00,Pirkkola,53,49,390,27,7,5,11
0.0,0.0,19.0,2022-07-09 12:00:00,Hietaniemi,146,122,1946,27,7,5,12
0.0,0.0,19.0,2022-07-09 12:00:00,Paloheinä,30,25,200,27,7,5,12
0.0,0.0,19.0,2022-07-09 12:00:00,Pirkkola,41,31,315,27,7,5,12
0.0,0.0,18.4,2022-07-09 13:00:00,Hietaniemi,132,108,1380,27,7,5,13
0.0,0.0,18.4,2022-07-09 13:00:00,Paloheinä,65,55,522,27,7,5,13
0.0,0.0,18.4,2022-07-09 13:00:00,Pirkkola,72,48,469,27,7,5,13
0.0,0.0,18.8,2022-07-09 14:00:00,Hietaniemi,57,50,513,27,7,5,14
0.0,0.0,18.8,2022-07-09 14:00:00,Paloheinä,104,111,569,27,7,5,14
0.0,0.0,18.8,2022-07-09 14:00:00,Pirkkola,47,51,272,27,7,5,14
0.0,0.0,19.6,2022-07-09 15:00:00,Hietaniemi,68,62,645,27,7,5,15
0.0,0.0,19.6,2022-07-09 15:00:00,Paloheinä,93,80,868,27,7,5,15
0.0,0.0,19.6,2022-07-09 15:00:00,Pirkkola,64,53,420,27,7,5,15
0.0,0.0,19.7,2022-07-09 16:00:00,Hietaniemi,115,93,1485,27,7,5,16
0.0,0.0,19.7,2022-07-09 16:00:00,Paloheinä,86,81,441,27,7,5,16
0.0,0.0,19.7,2022-07-09 16:00:00,Pirkkola,51,44,407,27,7,5,16
0.0,0.0,20.0,2022-07-09 17:00:00,Hietaniemi,140,119,1507,27,7,5,17
0.0,0.0,20.0,2022-07-09 17:00:00,Paloheinä,86,76,659,27,7,5,17
0.0,0.0,20.0,2022-07-09 17:00:00,Pirkkola,41,43,209,27,7,5,17
0.0,0.0,20.0,2022-07-09 18:00:00,Hietaniemi,147,129,1475,27,7,5,18
0.0,0.0,20.0,2022-07-09 18:00:00,Paloheinä,80,69,412,27,7,5,18
0.0,0.0,20.0,2022-07-09 18:00:00,Pirkkola,73,66,455,27,7,5,18
0.0,0.0,19.7,2022-07-09 19:00:00,Hietaniemi,234,187,3631,27,7,5,19
0.0,0.0,19.7,2022-07-09 19:00:00,Paloheinä,100,100,1438,27,7,5,19
0.0,0.0,19.7,2022-07-09 19:00:00,Pirkkola,32,25,200,27,7,5,19
0.0,0.0,18.0,2022-07-09 20:00:00,Hietaniemi,74,67,753,27,7,5,20
0.0,0.0,18.0,2022-07-09 20:00:00,Paloheinä,99,84,825,27,7,5,20
0.0,0.0,18.0,2022-07-09 20:00:00,Pirkkola,24,17,121,27,7,5,20
0.0,0.0,18.0,2022-07-09 21:00:00,Hietaniemi,130,115,703,27,7,5,21
0.0,0.0,18.0,2022-07-09 21:00:00,Paloheinä,22,19,111,27,7,5,21
0.0,0.0,18.0,2022-07-09 21:00:00,Pirkkola,26,27,152,27,7,5,21
0.0,0.0,17.5,2022-07-09 22:00:00,Hietaniemi,43,36,266,27,7,5,22
0.0,0.0,17.5,2022-07-09 22:00:00,Paloheinä,27,25,165,27,7,5,22
0.0,0.0,17.5,2022-07-09 22:00:00,Pirkkola,9,9,56,27,7,5,22
0.0,0.0,16.7,2022-07-09 23:00:00,Hietaniemi,1,1,0,27,7,5,23
0.0,0.0,16.7,2022-07-09 23:00:00,Paloheinä,9,9,45,27,7,5,23
0.0,0.0,16.7,2022-07-09 23:00:00,Pirkkola,1,1,0,27,7,5,23
0.0,1.32,15.4,2022-07-10 00:00:00,Hietaniemi,0,0,0,27,7,6,0
0.0,1.32,15.4,2022-07-10 00:00:00,Paloheinä,0,0,0,27,7,6,0
0.0,1.32,15.4,2022-07-10 00:00:00,Pirkkola,0,0,0,27,7,6,0
0.0,0.33,12.6,2022-07-10 01:00:00,Hietaniemi,1,1,0,27,7,6,1
0.0,0.33,12.6,2022-07-10 01:00:00,Paloheinä,0,0,0,27,7,6,1
0.0,0.33,12.6,2022-07-10 01:00:00,Pirkkola,0,0,0,27,7,6,1
0.0,0.32,12.2,2022-07-10 02:00:00,Hietaniemi,0,0,0,27,7,6,2
0.0,0.32,12.2,2022-07-10 02:00:00,Paloheinä,0,0,0,27,7,6,2
0.0,0.32,12.2,2022-07-10 02:00:00,Pirkkola,0,0,0,27,7,6,2
0.0,0.18,12.4,2022-07-10 03:00:00,Hietaniemi,0,0,0,27,7,6,3
0.0,0.18,12.4,2022-07-10 03:00:00,Paloheinä,0,0,0,27,7,6,3
0.0,0.18,12.4,2022-07-10 03:00:00,Pirkkola,0,0,0,27,7,6,3
0.0,0.12,12.6,2022-07-10 04:00:00,Hietaniemi,1,1,0,27,7,6,4
0.0,0.12,12.6,2022-07-10 04:00:00,Paloheinä,0,0,0,27,7,6,4
0.0,0.12,12.6,2022-07-10 04:00:00,Pirkkola,0,0,0,27,7,6,4
0.0,0.0,12.4,2022-07-10 05:00:00,Hietaniemi,0,0,0,27,7,6,5
0.0,0.0,12.4,2022-07-10 05:00:00,Paloheinä,0,0,0,27,7,6,5
0.0,0.0,12.4,2022-07-10 05:00:00,Pirkkola,0,0,0,27,7,6,5
0.0,0.0,12.7,2022-07-10 06:00:00,Hietaniemi,14,11,114,27,7,6,6
0.0,0.0,12.7,2022-07-10 06:00:00,Paloheinä,0,0,0,27,7,6,6
0.0,0.0,12.7,2022-07-10 06:00:00,Pirkkola,0,0,0,27,7,6,6
0.0,0.0,13.6,2022-07-10 07:00:00,Hietaniemi,29,23,264,27,7,6,7
0.0,0.0,13.6,2022-07-10 07:00:00,Paloheinä,4,4,42,27,7,6,7
0.0,0.0,13.6,2022-07-10 07:00:00,Pirkkola,0,0,0,27,7,6,7
0.0,0.0,14.7,2022-07-10 08:00:00,Hietaniemi,16,16,84,27,7,6,8
0.0,0.0,14.7,2022-07-10 08:00:00,Paloheinä,53,43,315,27,7,6,8
0.0,0.0,14.7,2022-07-10 08:00:00,Pirkkola,6,7,46,27,7,6,8
0.0,0.0,15.5,2022-07-10 09:00:00,Hietaniemi,80,59,712,27,7,6,9
0.0,0.0,15.5,2022-07-10 09:00:00,Paloheinä,67,68,526,27,7,6,9
0.0,0.0,15.5,2022-07-10 09:00:00,Pirkkola,48,39,253,27,7,6,9
0.0,0.0,17.5,2022-07-10 10:00:00,Hietaniemi,201,154,1908,27,7,6,10
0.0,0.0,17.5,2022-07-10 10:00:00,Paloheinä,96,93,702,27,7,6,10
0.0,0.0,17.5,2022-07-10 10:00:00,Pirkkola,79,73,472,27,7,6,10
0.0,0.0,18.4,2022-07-10 11:00:00,Hietaniemi,154,127,1421,27,7,6,11
0.0,0.0,18.4,2022-07-10 11:00:00,Paloheinä,131,121,1124,27,7,6,11
0.0,0.0,18.4,2022-07-10 11:00:00,Pirkkola,55,52,407,27,7,6,11
0.0,0.0,18.9,2022-07-10 12:00:00,Hietaniemi,254,209,2678,27,7,6,12
0.0,0.0,18.9,2022-07-10 12:00:00,Paloheinä,115,116,886,27,7,6,12
0.0,0.0,18.9,2022-07-10 12:00:00,Pirkkola,72,73,487,27,7,6,12
0.0,0.0,19.5,2022-07-10 13:00:00,Hietaniemi,213,173,2273,27,7,6,13
0.0,0.0,19.5,2022-07-10 13:00:00,Paloheinä,110,106,1091,27,7,6,13
0.0,0.0,19.5,2022-07-10 13:00:00,Pirkkola,54,56,264,27,7,6,13
0.0,0.0,19.5,2022-07-10 14:00:00,Hietaniemi,246,205,2203,27,7,6,14
0.0,0.0,19.5,2022-07-10 14:00:00,Paloheinä,105,98,951,27,7,6,14
0.0,0.0,19.5,2022-07-10 14:00:00,Pirkkola,121,117,800,27,7,6,14
0.0,0.0,20.0,2022-07-10 15:00:00,Hietaniemi,268,235,2738,27,7,6,15
0.0,0.0,20.0,2022-07-10 15:00:00,Paloheinä,59,46,492,27,7,6,15
0.0,0.0,20.0,2022-07-10 15:00:00,Pirkkola,59,52,286,27,7,6,15
0.0,0.0,21.2,2022-07-10 16:00:00,Hietaniemi,344,269,4571,27,7,6,16
0.0,0.0,21.2,2022-07-10 16:00:00,Paloheinä,93,86,651,27,7,6,16
0.0,0.0,21.2,2022-07-10 16:00:00,Pirkkola,71,61,508,27,7,6,16
0.0,0.0,21.6,2022-07-10 17:00:00,Hietaniemi,323,254,4995,27,7,6,17
0.0,0.0,21.6,2022-07-10 17:00:00,Paloheinä,119,106,1163,27,7,6,17
0.0,0.0,21.6,2022-07-10 17:00:00,Pirkkola,5,5,21,27,7,6,17
0.0,0.0,21.3,2022-07-10 18:00:00,Hietaniemi,250,196,2339,27,7,6,18
0.0,0.0,21.3,2022-07-10 18:00:00,Paloheinä,92,85,722,27,7,6,18
0.0,0.0,21.3,2022-07-10 18:00:00,Pirkkola,26,23,196,27,7,6,18
0.0,0.0,20.2,2022-07-10 19:00:00,Hietaniemi,275,229,3339,27,7,6,19
0.0,0.0,20.2,2022-07-10 19:00:00,Paloheinä,116,109,907,27,7,6,19
0.0,0.0,20.2,2022-07-10 19:00:00,Pirkkola,102,81,782,27,7,6,19
0.0,0.0,20.5,2022-07-10 20:00:00,Hietaniemi,201,178,1911,27,7,6,20
0.0,0.0,20.5,2022-07-10 20:00:00,Paloheinä,104,92,765,27,7,6,20
0.0,0.0,20.5,2022-07-10 20:00:00,Pirkkola,22,19,140,27,7,6,20
0.0,0.0,19.7,2022-07-10 21:00:00,Hietaniemi,124,103,1046,27,7,6,21
0.0,0.0,19.7,2022-07-10 21:00:00,Paloheinä,46,43,343,27,7,6,21
0.0,0.0,19.7,2022-07-10 21:00:00,Pirkkola,43,41,255,27,7,6,21
0.0,0.0,17.9,2022-07-10 22:00:00,Hietaniemi,65,55,493,27,7,6,22
0.0,0.0,17.9,2022-07-10 22:00:00,Paloheinä,12,10,33,27,7,6,22
0.0,0.0,17.9,2022-07-10 22:00:00,Pirkkola,30,30,163,27,7,6,22
0.0,0.0,15.7,2022-07-10 23:00:00,Hietaniemi,27,23,202,27,7,6,23
0.0,0.0,15.7,2022-07-10 23:00:00,Paloheinä,0,0,0,27,7,6,23
0.0,0.0,15.7,2022-07-10 23:00:00,Pirkkola,10,7,45,27,7,6,23
0.0,0.0,14.5,2022-07-11 00:00:00,Hietaniemi,33,29,330,28,7,0,0
0.0,0.0,14.5,2022-07-11 00:00:00,Paloheinä,0,0,0,28,7,0,0
0.0,0.0,14.5,2022-07-11 00:00:00,Pirkkola,0,0,0,28,7,0,0
0.0,0.0,14.3,2022-07-11 01:00:00,Hietaniemi,12,11,81,28,7,0,1
0.0,0.0,14.3,2022-07-11 01:00:00,Paloheinä,0,0,0,28,7,0,1
0.0,0.0,14.3,2022-07-11 01:00:00,Pirkkola,0,0,0,28,7,0,1
0.0,0.0,13.8,2022-07-11 02:00:00,Hietaniemi,0,0,0,28,7,0,2
0.0,0.0,13.8,2022-07-11 02:00:00,Paloheinä,0,0,0,28,7,0,2
0.0,0.0,13.8,2022-07-11 02:00:00,Pirkkola,0,0,0,28,7,0,2
0.0,0.0,12.8,2022-07-11 03:00:00,Hietaniemi,12,11,194,28,7,0,3
0.0,0.0,12.8,2022-07-11 03:00:00,Paloheinä,1,1,0,28,7,0,3
0.0,0.0,12.8,2022-07-11 03:00:00,Pirkkola,0,0,0,28,7,0,3
0.0,0.0,13.0,2022-07-11 04:00:00,Hietaniemi,36,32,304,28,7,0,4
0.0,0.0,13.0,2022-07-11 04:00:00,Paloheinä,0,0,0,28,7,0,4
0.0,0.0,13.0,2022-07-11 04:00:00,Pirkkola,0,0,0,28,7,0,4
0.0,0.0,11.7,2022-07-11 05:00:00,Hietaniemi,5,5,9,28,7,0,5
0.0,0.0,11.7,2022-07-11 05:00:00,Paloheinä,0,0,0,28,7,0,5
0.0,0.0,11.7,2022-07-11 05:00:00,Pirkkola,7,9,15,28,7,0,5
0.0,0.0,11.7,2022-07-11 06:00:00,Hietaniemi,38,35,385,28,7,0,6
0.0,0.0,11.7,2022-07-11 06:00:00,Paloheinä,0,0,0,28,7,0,6
0.0,0.0,11.7,2022-07-11 06:00:00,Pirkkola,25,20,117,28,7,0,6
0.0,0.0,13.2,2022-07-11 07:00:00,Hietaniemi,48,40,485,28,7,0,7
0.0,0.0,13.2,2022-07-11 07:00:00,Paloheinä,38,31,204,28,7,0,7
0.0,0.0,13.2,2022-07-11 07:00:00,Pirkkola,38,37,125,28,7,0,7
0.0,0.0,16.6,2022-07-11 08:00:00,Hietaniemi,103,82,1141,28,7,0,8
0.0,0.0,16.6,2022-07-11 08:00:00,Paloheinä,84,78,370,28,7,0,8
0.0,0.0,16.6,2022-07-11 08:00:00,Pirkkola,26,23,153,28,7,0,8
0.0,0.0,19.3,2022-07-11 09:00:00,Hietaniemi,89,81,916,28,7,0,9
0.0,0.0,19.3,2022-07-11 09:00:00,Paloheinä,67,62,356,28,7,0,9
0.0,0.0,19.3,2022-07-11 09:00:00,Pirkkola,40,40,209,28,7,0,9
0.0,0.0,21.1,2022-07-11 10:00:00,Hietaniemi,167,142,2107,28,7,0,10
0.0,0.0,21.1,2022-07-11 10:00:00,Paloheinä,32,29,128,28,7,0,10
0.0,0.0,21.1,2022-07-11 10:00:00,Pirkkola,30,29,138,28,7,0,10
0.0,0.0,21.6,2022-07-11 11:00:00,Hietaniemi,186,174,3292,28,7,0,11
0.0,0.0,21.6,2022-07-11 11:00:00,Paloheinä,100,90,765,28,7,0,11
0.0,0.0,21.6,2022-07-11 11:00:00,Pirkkola,79,80,438,28,7,0,11
0.0,0.0,21.9,2022-07-11 12:00:00,Hietaniemi,248,198,3651,28,7,0,12
0.0,0.0,21.9,2022-07-11 12:00:00,Paloheinä,69,53,515,28,7,0,12
0.0,0.0,21.9,2022-07-11 12:00:00,Pirkkola,77,60,448,28,7,0,12
0.0,0.0,21.6,2022-07-11 13:00:00,Hietaniemi,182,153,1726,28,7,0,13
0.0,0.0,21.6,2022-07-11 13:00:00,Paloheinä,21,21,66,28,7,0,13
0.0,0.0,21.6,2022-07-11 13:00:00,Pirkkola,47,45,201,28,7,0,13
0.0,0.0,22.4,2022-07-11 14:00:00,Hietaniemi,139,116,1385,28,7,0,14
0.0,0.0,22.4,2022-07-11 14:00:00,Paloheinä,28,26,161,28,7,0,14
0.0,0.0,22.4,2022-07-11 14:00:00,Pirkkola,22,21,95,28,7,0,14
0.0,0.0,23.2,2022-07-11 15:00:00,Hietaniemi,300,251,3059,28,7,0,15
0.0,0.0,23.2,2022-07-11 15:00:00,Paloheinä,35,31,202,28,7,0,15
0.0,0.0,23.2,2022-07-11 15:00:00,Pirkkola,46,42,225,28,7,0,15
0.0,0.0,23.3,2022-07-11 16:00:00,Hietaniemi,253,212,2663,28,7,0,16
0.0,0.0,23.3,2022-07-11 16:00:00,Paloheinä,66,61,468,28,7,0,16
0.0,0.0,23.3,2022-07-11 16:00:00,Pirkkola,55,53,319,28,7,0,16
0.0,0.0,22.8,2022-07-11 17:00:00,Hietaniemi,212,185,1901,28,7,0,17
0.0,0.0,22.8,2022-07-11 17:00:00,Paloheinä,118,111,849,28,7,0,17
0.0,0.0,22.8,2022-07-11 17:00:00,Pirkkola,95,100,540,28,7,0,17
0.0,0.0,21.9,2022-07-11 18:00:00,Hietaniemi,271,231,2681,28,7,0,18
0.0,0.0,21.9,2022-07-11 18:00:00,Paloheinä,82,76,664,28,7,0,18
0.0,0.0,21.9,2022-07-11 18:00:00,Pirkkola,94,88,519,28,7,0,18
0.0,0.0,22.0,2022-07-11 19:00:00,Hietaniemi,289,260,3103,28,7,0,19
0.0,0.0,22.0,2022-07-11 19:00:00,Paloheinä,85,79,540,28,7,0,19
0.0,0.0,22.0,2022-07-11 19:00:00,Pirkkola,58,53,314,28,7,0,19
0.0,0.0,22.4,2022-07-11 20:00:00,Hietaniemi,246,190,2717,28,7,0,20
0.0,0.0,22.4,2022-07-11 20:00:00,Paloheinä,97,87,907,28,7,0,20
0.0,0.0,22.4,2022-07-11 20:00:00,Pirkkola,40,38,248,28,7,0,20
0.0,0.0,20.7,2022-07-11 21:00:00,Hietaniemi,229,180,2420,28,7,0,21
0.0,0.0,20.7,2022-07-11 21:00:00,Paloheinä,34,33,260,28,7,0,21
0.0,0.0,20.7,2022-07-11 21:00:00,Pirkkola,69,62,448,28,7,0,21
0.0,0.0,19.9,2022-07-11 22:00:00,Hietaniemi,103,97,1000,28,7,0,22
